Penguin Capitalist - Historical Backtest Log
  TrendPenguin: BUY 1 AMD @ $203.21
  TrendPenguin: BUY 1 BE @ $155.97
  TrendPenguin: SELL 1 MSFT @ $397.29
  TrendPenguin: SELL 1 NVO @ $47.42
  TrendPenguin: BUY 1 SLV @ $74.63
  TrendPenguin: BUY 1 PPLT @ $195.28
  TrendPenguin: BUY 1 COPX @ $87.35
  TrendPenguin: SELL 1 REMX @ $88.96

Bar 166:
  BreakoutPenguin: SELL 1 BE @ $154.99
  BreakoutPenguin: BUY 1 SLV @ $74.61
  MeanReversionPenguin: SELL 1 GLD @ $463.42
  RandomPenguin: SELL 1 NVDA @ $188.68
  RandomPenguin: BUY 1 AMD @ $202.97
  RandomPenguin: BUY 1 MP @ $57.13
  RandomPenguin: SELL 1 MSTR @ $132.67
  RandomPenguin: BUY 1 TSLA @ $411.85
  RandomPenguin: BUY 1 NVO @ $47.43
  RandomPenguin: SELL 1 SLV @ $74.47
  RandomPenguin: SELL 1 PPLT @ $194.66
  RandomPenguin: SELL 1 COPX @ $87.09
  RandomPenguin: BUY 1 LIT @ $72.85
  RandomPenguin: BUY 1 GDXJ @ $137.72
  RandomPenguin: BUY 1 SIL @ $103.64
  RandomPenguin2: SELL 1 MP @ $57.01
  RandomPenguin2: SELL 1 LMT @ $658.94
  RandomPenguin2: SELL 1 NVO @ $47.33
  RandomPenguin2: BUY 1 GLD @ $464.34
  RandomPenguin2: SELL 1 SLV @ $74.47
  RandomPenguin2: SELL 1 PPLT @ $194.66
  RandomPenguin2: SELL 1 LIT @ $72.71
  RandomPenguin2: BUY 1 SIL @ $103.64
  RandomPenguin2: BUY 1 REMX @ $89.04
  RSI Mean Reversion: SELL 1 GLD @ $463.42
  TrendPenguin: SELL 1 PLTR @ $133.54
  TrendPenguin: SELL 1 AMD @ $202.57
  TrendPenguin: SELL 1 BE @ $154.99
  TrendPenguin: BUY 1 MSFT @ $398.09
  TrendPenguin: SELL 1 NVO @ $47.33
  TrendPenguin: SELL 1 GLD @ $463.42
  TrendPenguin: SELL 1 SLV @ $74.47
  TrendPenguin: SELL 1 PPLT @ $194.66
  TrendPenguin: SELL 1 COPX @ $87.09
  TrendPenguin: BUY 1 LIT @ $72.85
  TrendPenguin: SELL 1 GDXJ @ $137.44
  Volatility Breakout: SELL 1 BE @ $154.99
  Volatility Breakout: SELL 1 LMT @ $658.94

Bar 167:
  BreakoutPenguin: BUY 1 SLV @ $74.79
  MeanReversionPenguin: SELL 1 PLTR @ $134.02
  MeanReversionPenguin: BUY 1 NOC @ $723.99
  MeanReversionPenguin: SELL 1 GLD @ $463.76
  MeanReversionPenguin: SELL 1 SIL @ $104.02
  RandomPenguin: BUY 1 MP @ $57.17
  RandomPenguin: SELL 1 MSTR @ $132.91
  RandomPenguin: SELL 1 SLV @ $74.65
  RandomPenguin: SELL 1 COPX @ $87.20
  RandomPenguin2: BUY 1 NVDA @ $189.41
  RandomPenguin2: SELL 1 MP @ $57.05
  RandomPenguin2: BUY 1 MSTR @ $133.17
  RandomPenguin2: BUY 1 NVO @ $47.48
  RandomPenguin2: SELL 1 GLD @ $463.76
  RandomPenguin2: SELL 1 URTH @ $190.68
  RandomPenguin2: BUY 1 REMX @ $89.15
  RSI Mean Reversion: SELL 1 PLTR @ $134.02
  RSI Mean Reversion: BUY 1 NOC @ $723.99
  RSI Mean Reversion: SELL 1 SIL @ $104.02
  TrendPenguin: BUY 1 NVDA @ $189.41
  TrendPenguin: BUY 1 AAPL @ $262.64
  TrendPenguin: BUY 1 PLTR @ $134.28
  TrendPenguin: BUY 1 AMD @ $203.64
  TrendPenguin: BUY 1 BE @ $155.98
  TrendPenguin: BUY 1 MP @ $57.17
  TrendPenguin: BUY 1 MSTR @ $133.17
  TrendPenguin: BUY 1 NVO @ $47.48
  Volatility Breakout: BUY 1 GDXJ @ $138.25

Bar 168:
  MeanReversionPenguin: SELL 1 GLD @ $463.83
  RandomPenguin: SELL 1 NVDA @ $189.21
  RandomPenguin: BUY 1 AAPL @ $262.97
  RandomPenguin: BUY 1 BE @ $156.70
  RandomPenguin: BUY 1 MSTR @ $133.20
  RandomPenguin: SELL 1 PPLT @ $195.32
  RandomPenguin: SELL 1 COPX @ $87.33
  RandomPenguin: SELL 1 GDXJ @ $138.09
  RandomPenguin: SELL 1 PICK @ $60.84
  RandomPenguin2: BUY 1 NVDA @ $189.58
  RandomPenguin2: BUY 1 AAPL @ $262.97
  RandomPenguin2: BUY 1 PLTR @ $134.27
  RandomPenguin2: BUY 1 BE @ $156.70
  RandomPenguin2: SELL 1 MP @ $57.29
  RandomPenguin2: SELL 1 MSFT @ $398.03
  RandomPenguin2: BUY 1 TSLA @ $412.76
  RandomPenguin2: SELL 1 REMX @ $89.06
  RandomPenguin2: SELL 1 PICK @ $60.84
  TrendPenguin: SELL 1 PLTR @ $134.00
  TrendPenguin: BUY 1 MP @ $57.41
  TrendPenguin: BUY 1 NVO @ $47.53
  Volatility Breakout: BUY 1 REMX @ $89.24
  Volatility Breakout: BUY 1 PICK @ $60.96

Bar 169:
  CarefulTrendPenguin: SELL 4 AAPL @ $262.42
  CarefulTrendPenguin: SELL 3 PLTR @ $133.93
  CarefulTrendPenguin: BUY 1 BE @ $156.80
  CarefulTrendPenguin: BUY 1 MP @ $57.44
  CarefulTrendPenguin: BUY 1 MSFT @ $398.93
  CarefulTrendPenguin: SELL 1 REMX @ $89.01
  MeanReversionPenguin: SELL 1 GDXJ @ $137.71
  MeanReversionPenguin: SELL 1 SIL @ $103.71
  Moving Average Crossover: BUY 1 MP @ $57.44
  Moving Average Crossover: BUY 1 MSTR @ $132.99
  RandomPenguin: BUY 1 NVDA @ $189.69
  RandomPenguin: SELL 1 AAPL @ $262.42
  RandomPenguin: BUY 1 PLTR @ $134.20
  RandomPenguin: BUY 1 BE @ $156.80
  RandomPenguin: BUY 1 MSTR @ $132.99
  RandomPenguin: SELL 1 TSLA @ $412.68
  RandomPenguin: BUY 1 NVO @ $47.44
  RandomPenguin: SELL 1 PPLT @ $195.27
  RandomPenguin: BUY 1 COPX @ $87.44
  RandomPenguin: BUY 1 URTH @ $191.11
  RandomPenguin: BUY 1 GDXJ @ $137.99
  RandomPenguin: SELL 1 SIL @ $103.71
  RandomPenguin: SELL 1 REMX @ $89.01
  RandomPenguin2: SELL 1 NVDA @ $189.31
  RandomPenguin2: SELL 1 AAPL @ $262.42
  RandomPenguin2: SELL 1 BE @ $156.48
  RandomPenguin2: SELL 1 MP @ $57.32
  RandomPenguin2: SELL 1 TSLA @ $412.68
  RandomPenguin2: SELL 1 NVO @ $47.35
  RandomPenguin2: BUY 1 COPX @ $87.44
  RandomPenguin2: SELL 1 URTH @ $190.73
  RandomPenguin2: BUY 1 SIL @ $103.91
  RSI Mean Reversion: SELL 1 MSFT @ $398.13
  RSI Mean Reversion: SELL 1 GDXJ @ $137.71
  TrendPenguin: SELL 1 AAPL @ $262.42
  TrendPenguin: SELL 1 PLTR @ $133.93
  TrendPenguin: SELL 1 AMD @ $203.32
  TrendPenguin: BUY 1 BE @ $156.80
  TrendPenguin: BUY 1 MP @ $57.44
  TrendPenguin: SELL 1 MSTR @ $132.73
  TrendPenguin: BUY 1 MSFT @ $398.93
  TrendPenguin: SELL 1 NVO @ $47.35
  TrendPenguin: SELL 1 GLD @ $463.35
  TrendPenguin: SELL 1 SLV @ $74.42
  TrendPenguin: SELL 1 PPLT @ $195.27
  TrendPenguin: SELL 1 COPX @ $87.26
  TrendPenguin: SELL 1 URTH @ $190.73

Bar 170:
  CarefulTrendPenguin: BUY 1 NVDA @ $189.78
  CarefulTrendPenguin: BUY 1 MSFT @ $398.99
  CarefulTrendPenguin: SELL 4 GLD @ $462.92
  CarefulTrendPenguin: SELL 7 SLV @ $74.27
  CarefulTrendPenguin: SELL 3 PPLT @ $194.73
  CarefulTrendPenguin: SELL 1 COPX @ $87.16
  MeanReversionPenguin: SELL 1 GDXJ @ $137.75
  MeanReversionPenguin: SELL 1 SIL @ $103.82
  Moving Average Crossover: BUY 1 BE @ $156.19
  Moving Average Crossover: SELL 1 MSTR @ $132.66
  RandomPenguin: BUY 1 AMD @ $203.70
  RandomPenguin: BUY 1 BE @ $156.19
  RandomPenguin: SELL 1 MP @ $57.32
  RandomPenguin: SELL 1 MSTR @ $132.66
  RandomPenguin: SELL 1 NVO @ $47.37
  RandomPenguin: SELL 1 COPX @ $87.16
  RandomPenguin: SELL 1 URTH @ $190.79
  RandomPenguin: SELL 1 GDXJ @ $137.75
  RandomPenguin: SELL 1 SIL @ $103.82
  RandomPenguin: BUY 1 REMX @ $89.20
  RandomPenguin2: SELL 1 NVDA @ $189.40
  RandomPenguin2: BUY 1 AAPL @ $262.79
  RandomPenguin2: BUY 1 PLTR @ $134.23
  RandomPenguin2: BUY 1 AMD @ $203.70
  RandomPenguin2: BUY 1 BE @ $156.19
  RandomPenguin2: BUY 1 MP @ $57.44
  RandomPenguin2: SELL 1 MSTR @ $132.66
  RandomPenguin2: BUY 1 TSLA @ $413.21
  RandomPenguin2: BUY 1 GDXJ @ $138.03
  RandomPenguin2: BUY 1 SIL @ $104.02
  TrendPenguin: BUY 1 NVDA @ $189.78
  TrendPenguin: BUY 1 PLTR @ $134.23
  TrendPenguin: SELL 1 AMD @ $203.30
  TrendPenguin: SELL 1 BE @ $155.87
  TrendPenguin: BUY 1 MSFT @ $398.99
  TrendPenguin: BUY 1 NVO @ $47.47
  TrendPenguin: SELL 1 SLV @ $74.27
  TrendPenguin: SELL 1 COPX @ $87.16
  TrendPenguin: BUY 1 URTH @ $191.17
  TrendPenguin: BUY 1 GDXJ @ $138.03
  TrendPenguin: BUY 1 SIL @ $104.02
  TrendPenguin: BUY 1 REMX @ $89.20

Bar 171:
  CarefulTrendPenguin: BUY 1 NVDA @ $190.00
  CarefulTrendPenguin: BUY 1 MSFT @ $399.41
  CarefulTrendPenguin: BUY 1 GDXJ @ $138.14
  RandomPenguin: BUY 1 NVDA @ $190.00
  RandomPenguin: SELL 1 PLTR @ $134.21
  RandomPenguin: SELL 1 BE @ $155.66
  RandomPenguin: BUY 1 MP @ $57.35
  RandomPenguin: SELL 1 MSTR @ $132.88
  RandomPenguin: BUY 1 NVO @ $47.45
  RandomPenguin: BUY 1 COPX @ $87.37
  RandomPenguin: BUY 1 SIL @ $104.10
  RandomPenguin: BUY 1 REMX @ $89.17
  RandomPenguin2: SELL 1 AAPL @ $262.39
  RandomPenguin2: BUY 1 PLTR @ $134.47
  RandomPenguin2: BUY 1 MSTR @ $133.14
  RandomPenguin2: SELL 1 NVO @ $47.36
  RandomPenguin2: BUY 1 COPX @ $87.37
  RandomPenguin2: SELL 1 GDXJ @ $137.86
  RandomPenguin2: SELL 1 SIL @ $103.90
  RandomPenguin2: BUY 1 REMX @ $89.17
  TrendPenguin: BUY 1 NVDA @ $190.00
  TrendPenguin: BUY 1 AAPL @ $262.92
  TrendPenguin: SELL 1 BE @ $155.66
  TrendPenguin: SELL 1 MP @ $57.23
  TrendPenguin: BUY 1 MSTR @ $133.14
  TrendPenguin: SELL 1 NVO @ $47.36
  TrendPenguin: SELL 1 SLV @ $74.10
  TrendPenguin: BUY 1 COPX @ $87.37
  TrendPenguin: SELL 1 URTH @ $190.65
  TrendPenguin: BUY 1 GDXJ @ $138.14
  TrendPenguin: BUY 1 SIL @ $104.10
  TrendPenguin: SELL 1 REMX @ $89.00

Bar 172:
  CarefulTrendPenguin: BUY 1 NVDA @ $190.16
  CarefulTrendPenguin: SELL 1 BE @ $155.59
  CarefulTrendPenguin: BUY 1 MSFT @ $399.40
  CarefulTrendPenguin: BUY 1 GDXJ @ $138.40
  MeanReversionPenguin: SELL 1 GDXJ @ $138.12
  Moving Average Crossover: BUY 1 MSTR @ $133.51
  RandomPenguin: BUY 1 AAPL @ $263.11
  RandomPenguin: SELL 1 AMD @ $203.90
  RandomPenguin: SELL 1 BE @ $155.59
  RandomPenguin: SELL 1 MP @ $57.25
  RandomPenguin: BUY 1 MSTR @ $133.51
  RandomPenguin: SELL 1 NVO @ $47.41
  RandomPenguin: BUY 1 SLV @ $74.27
  RandomPenguin: BUY 1 GDXJ @ $138.40
  RandomPenguin: SELL 1 SIL @ $104.09
  RandomPenguin2: SELL 1 NVDA @ $189.78
  RandomPenguin2: BUY 1 AAPL @ $263.11
  RandomPenguin2: BUY 1 AMD @ $204.31
  RandomPenguin2: SELL 1 BE @ $155.59
  RandomPenguin2: SELL 1 MSTR @ $133.25
  RandomPenguin2: SELL 1 TSLA @ $412.40
  RandomPenguin2: BUY 1 LMT @ $660.11
  RandomPenguin2: SELL 1 NVO @ $47.41
  RandomPenguin2: BUY 1 SLV @ $74.27
  RandomPenguin2: SELL 1 COPX @ $87.21
  RandomPenguin2: BUY 1 SIL @ $104.29
  TrendPenguin: BUY 1 PLTR @ $134.62
  TrendPenguin: SELL 1 MSFT @ $398.60
  TrendPenguin: BUY 1 TSLA @ $413.22

Bar 173:
  CarefulTrendPenguin: BUY 1 NVDA @ $190.29
  CarefulTrendPenguin: BUY 1 PLTR @ $134.76
  CarefulTrendPenguin: BUY 1 MSFT @ $399.57
  Moving Average Crossover: SELL 1 BE @ $155.12
  RandomPenguin: SELL 1 NVDA @ $189.91
  RandomPenguin: BUY 1 BE @ $155.43
  RandomPenguin: SELL 1 MSTR @ $133.14
  RandomPenguin: BUY 1 TSLA @ $413.02
  RandomPenguin: BUY 1 GLD @ $463.51
  RandomPenguin: SELL 1 SLV @ $74.21
  RandomPenguin: SELL 1 COPX @ $87.28
  RandomPenguin: BUY 1 SIL @ $104.12
  RandomPenguin: SELL 1 REMX @ $89.10
  RandomPenguin: SELL 1 PICK @ $60.73
  RandomPenguin2: SELL 1 PLTR @ $134.50
  RandomPenguin2: SELL 1 AMD @ $203.96
  RandomPenguin2: BUY 1 BE @ $155.43
  RandomPenguin2: SELL 1 MP @ $57.30
  RandomPenguin2: SELL 1 MSTR @ $133.14
  RandomPenguin2: SELL 1 GLD @ $462.59
  RandomPenguin2: BUY 1 GDXJ @ $138.15
  RandomPenguin2: BUY 1 SIL @ $104.12
  RandomPenguin2: SELL 1 REMX @ $89.10
  TrendPenguin: SELL 1 AAPL @ $262.54
  TrendPenguin: BUY 1 PLTR @ $134.76
  TrendPenguin: BUY 1 MP @ $57.42
  TrendPenguin: SELL 1 MSTR @ $133.14
  TrendPenguin: SELL 1 TSLA @ $412.20
  TrendPenguin: BUY 1 NVO @ $47.53
  TrendPenguin: BUY 1 GLD @ $463.51
  TrendPenguin: BUY 1 SLV @ $74.36
  TrendPenguin: SELL 1 GDXJ @ $137.87
  TrendPenguin: SELL 1 SIL @ $103.92
  TrendPenguin: BUY 1 REMX @ $89.28
  TrendPenguin: BUY 1 PICK @ $60.85

Bar 174:
  CarefulTrendPenguin: BUY 1 NVDA @ $190.24
  CarefulTrendPenguin: BUY 1 PLTR @ $134.73
  CarefulTrendPenguin: BUY 1 MSFT @ $399.62
  CarefulTrendPenguin: BUY 1 COPX @ $87.56
  CarefulTrendPenguin: BUY 1 GDXJ @ $138.36
  CarefulTrendPenguin: BUY 1 SIL @ $104.23
  MeanReversionPenguin: SELL 1 PLTR @ $134.47
  MeanReversionPenguin: SELL 1 MP @ $57.28
  MeanReversionPenguin: SELL 1 TSLA @ $412.38
  RandomPenguin: BUY 1 NVDA @ $190.24
  RandomPenguin: SELL 1 AMD @ $203.83
  RandomPenguin: BUY 1 BE @ $155.63
  RandomPenguin: SELL 1 MSTR @ $133.46
  RandomPenguin: SELL 1 TSLA @ $412.38
  RandomPenguin: BUY 1 NVO @ $47.52
  RandomPenguin: SELL 1 GLD @ $463.01
  RandomPenguin: BUY 1 SLV @ $74.44
  RandomPenguin: SELL 1 COPX @ $87.38
  RandomPenguin: BUY 1 SIL @ $104.23
  RandomPenguin: BUY 1 PICK @ $60.89
  RandomPenguin2: SELL 1 AAPL @ $262.67
  RandomPenguin2: BUY 1 MP @ $57.39
  RandomPenguin2: BUY 1 MSTR @ $133.72
  RandomPenguin2: BUY 1 TSLA @ $413.20
  RandomPenguin2: SELL 1 SLV @ $74.29
  RandomPenguin2: BUY 1 COPX @ $87.56
  RandomPenguin2: SELL 1 GDXJ @ $138.08
  RandomPenguin2: BUY 1 REMX @ $89.21
  RSI Mean Reversion: SELL 1 MP @ $57.28
  RSI Mean Reversion: SELL 1 TSLA @ $412.38
  TrendPenguin: SELL 1 NVDA @ $189.86
  TrendPenguin: BUY 1 AAPL @ $263.19
  TrendPenguin: SELL 1 PLTR @ $134.47
  TrendPenguin: BUY 1 BE @ $155.63
  TrendPenguin: SELL 1 MP @ $57.28
  TrendPenguin: SELL 1 NVO @ $47.43
  TrendPenguin: BUY 1 SLV @ $74.44
  TrendPenguin: SELL 1 REMX @ $89.04
  TrendPenguin: BUY 1 PICK @ $60.89
  Volatility Breakout: BUY 1 MSTR @ $133.72

Bar 175:
  CarefulTrendPenguin: BUY 1 PLTR @ $134.76
  CarefulTrendPenguin: SELL 1 MP @ $57.26
  CarefulTrendPenguin: BUY 1 MSTR @ $134.19
  CarefulTrendPenguin: BUY 1 COPX @ $87.53
  MeanReversionPenguin: SELL 1 PLTR @ $134.50
  MeanReversionPenguin: SELL 1 TSLA @ $412.65
  Moving Average Crossover: SELL 1 GLD @ $462.93
  Moving Average Crossover: SELL 1 PPLT @ $194.73
  RandomPenguin: BUY 1 AAPL @ $262.90
  RandomPenguin: BUY 1 PLTR @ $134.76
  RandomPenguin: SELL 1 AMD @ $203.86
  RandomPenguin: SELL 1 BE @ $155.40
  RandomPenguin: SELL 1 MP @ $57.26
  RandomPenguin: BUY 1 GLD @ $463.85
  RandomPenguin: SELL 1 SLV @ $74.22
  RandomPenguin: BUY 1 PPLT @ $195.11
  RandomPenguin: SELL 1 GDXJ @ $137.92
  RandomPenguin: BUY 1 REMX @ $89.30
  RandomPenguin: BUY 1 PICK @ $60.86
  RandomPenguin2: BUY 1 AMD @ $204.26
  RandomPenguin2: SELL 1 BE @ $155.40
  RandomPenguin2: BUY 1 MP @ $57.38
  RandomPenguin2: SELL 1 TSLA @ $412.65
  RandomPenguin2: BUY 1 LMT @ $660.72
  RandomPenguin2: SELL 1 COPX @ $87.35
  RandomPenguin2: BUY 1 SIL @ $104.14
  RandomPenguin2: SELL 1 REMX @ $89.13
  TrendPenguin: SELL 1 NVDA @ $189.83
  TrendPenguin: SELL 1 AAPL @ $262.38
  TrendPenguin: BUY 1 PLTR @ $134.76
  TrendPenguin: BUY 1 AMD @ $204.26
  TrendPenguin: BUY 1 BE @ $155.71
  TrendPenguin: SELL 1 MP @ $57.26
  TrendPenguin: SELL 1 MSFT @ $398.77
  TrendPenguin: BUY 1 TSLA @ $413.47
  TrendPenguin: SELL 1 NVO @ $47.42
  TrendPenguin: SELL 1 GLD @ $462.93
  TrendPenguin: SELL 1 SLV @ $74.22
  TrendPenguin: BUY 1 PPLT @ $195.11
  TrendPenguin: SELL 1 COPX @ $87.35
  TrendPenguin: SELL 1 GDXJ @ $137.92
  TrendPenguin: SELL 1 SIL @ $103.93
  TrendPenguin: BUY 1 REMX @ $89.30
  TrendPenguin: SELL 1 PICK @ $60.74
  Volatility Breakout: BUY 1 NOC @ $726.96

Bar 176:
  CarefulTrendPenguin: SELL 5 NVDA @ $189.81
  CarefulTrendPenguin: SELL 6 MSFT @ $398.68
  CarefulTrendPenguin: BUY 1 LMT @ $661.33
  CarefulTrendPenguin: SELL 5 GDXJ @ $137.70
  CarefulTrendPenguin: SELL 1 SIL @ $103.77
  CarefulTrendPenguin: BUY 1 REMX @ $89.31
  MeanReversionPenguin: SELL 1 PLTR @ $134.49
  Moving Average Crossover: BUY 1 NOC @ $729.50
  Moving Average Crossover: SELL 1 SLV @ $73.97
  RandomPenguin: SELL 1 PLTR @ $134.49
  RandomPenguin: BUY 1 BE @ $155.90
  RandomPenguin: BUY 1 MP @ $57.38
  RandomPenguin: BUY 1 MSTR @ $133.86
  RandomPenguin: BUY 1 NVO @ $47.53
  RandomPenguin: SELL 1 PPLT @ $194.56
  RandomPenguin: BUY 1 GDXJ @ $137.98
  RandomPenguin2: SELL 1 AMD @ $203.82
  RandomPenguin2: BUY 1 BE @ $155.90
  RandomPenguin2: SELL 1 MP @ $57.26
  RandomPenguin2: SELL 1 MSTR @ $133.59
  RandomPenguin2: SELL 1 LMT @ $660.01
  RandomPenguin2: BUY 1 NVO @ $47.53
  RandomPenguin2: BUY 1 GLD @ $463.44
  RandomPenguin2: BUY 1 PPLT @ $194.94
  RandomPenguin2: SELL 1 COPX @ $87.32
  RandomPenguin2: BUY 1 SIL @ $103.97
  TrendPenguin: SELL 1 NVDA @ $189.81
  TrendPenguin: SELL 1 PLTR @ $134.49
  TrendPenguin: SELL 1 AMD @ $203.82
  TrendPenguin: BUY 1 BE @ $155.90
  TrendPenguin: BUY 1 MP @ $57.38
  TrendPenguin: SELL 1 MSFT @ $398.68
  TrendPenguin: SELL 1 TSLA @ $412.57
  TrendPenguin: BUY 1 NOC @ $729.50
  TrendPenguin: BUY 1 LMT @ $661.33
  TrendPenguin: BUY 1 NVO @ $47.53
  TrendPenguin: SELL 1 SLV @ $73.97
  TrendPenguin: SELL 1 PPLT @ $194.56
  TrendPenguin: BUY 1 URTH @ $191.32
  TrendPenguin: BUY 1 REMX @ $89.31
  Volatility Breakout: BUY 1 LMT @ $661.33

Bar 177:
  CarefulTrendPenguin: SELL 3 PLTR @ $134.41
  CarefulTrendPenguin: BUY 1 NOC @ $729.51
  CarefulTrendPenguin: BUY 1 LMT @ $661.10
  CarefulTrendPenguin: BUY 1 REMX @ $89.37
  MeanReversionPenguin: SELL 1 PLTR @ $134.41
  Moving Average Crossover: BUY 1 LMT @ $661.10
  RandomPenguin: BUY 1 BE @ $155.46
  RandomPenguin: SELL 1 MP @ $57.22
  RandomPenguin: BUY 1 NVO @ $47.55
  RandomPenguin: SELL 1 GLD @ $462.98
  RandomPenguin: SELL 1 PPLT @ $194.63
  RandomPenguin: SELL 1 COPX @ $87.42
  RandomPenguin: SELL 1 LIT @ $72.84
  RandomPenguin: SELL 1 REMX @ $89.19
  RandomPenguin: SELL 1 PICK @ $60.73
  RandomPenguin2: BUY 1 NVDA @ $190.12
  RandomPenguin2: SELL 1 PLTR @ $134.41
  RandomPenguin2: BUY 1 AMD @ $204.16
  RandomPenguin2: SELL 1 MP @ $57.22
  RandomPenguin2: SELL 1 MSTR @ $133.61
  RandomPenguin2: BUY 1 NVO @ $47.55
  RandomPenguin2: SELL 1 SIL @ $103.93
  TrendPenguin: BUY 1 AAPL @ $262.90
  TrendPenguin: SELL 1 PLTR @ $134.41
  TrendPenguin: SELL 1 BE @ $155.14
  TrendPenguin: SELL 1 MP @ $57.22
  TrendPenguin: BUY 1 MSTR @ $133.87
  TrendPenguin: BUY 1 MSFT @ $399.53
  TrendPenguin: SELL 1 LMT @ $659.78
  TrendPenguin: BUY 1 NVO @ $47.55
  TrendPenguin: BUY 1 GLD @ $463.91
  TrendPenguin: BUY 1 SLV @ $74.22
  TrendPenguin: BUY 1 LIT @ $72.98
  TrendPenguin: SELL 1 PICK @ $60.73

Bar 178:
  CarefulTrendPenguin: BUY 1 BE @ $155.87
  CarefulTrendPenguin: BUY 1 MSTR @ $133.98
  CarefulTrendPenguin: BUY 1 NOC @ $729.92
  CarefulTrendPenguin: BUY 1 LMT @ $661.49
  CarefulTrendPenguin: SELL 2 COPX @ $87.39
  MeanReversionPenguin: SELL 1 PLTR @ $134.50
  RandomPenguin: BUY 1 AAPL @ $262.90
  RandomPenguin: BUY 1 PLTR @ $134.76
  RandomPenguin: BUY 1 BE @ $155.87
  RandomPenguin: SELL 1 MP @ $57.28
  RandomPenguin: BUY 1 NVO @ $47.59
  RandomPenguin: BUY 1 SLV @ $74.13
  RandomPenguin: SELL 1 PPLT @ $194.55
  RandomPenguin: SELL 1 GDXJ @ $137.82
  RandomPenguin: BUY 1 SIL @ $104.10
  RandomPenguin: SELL 1 REMX @ $89.19
  RandomPenguin2: BUY 1 PLTR @ $134.76
  RandomPenguin2: SELL 1 MP @ $57.28
  RandomPenguin2: SELL 1 MSTR @ $133.71
  RandomPenguin2: SELL 1 NVO @ $47.49
  RandomPenguin2: BUY 1 SLV @ $74.13
  RandomPenguin2: BUY 1 PPLT @ $194.93
  RandomPenguin2: BUY 1 COPX @ $87.56
  RandomPenguin2: SELL 1 LIT @ $72.89
  RandomPenguin2: SELL 1 URTH @ $190.90
  RandomPenguin2: BUY 1 GDXJ @ $138.10
  RandomPenguin2: BUY 1 SIL @ $104.10
  RSI Mean Reversion: SELL 1 LIT @ $72.89
  TrendPenguin: SELL 1 AAPL @ $262.37
  TrendPenguin: BUY 1 PLTR @ $134.76
  TrendPenguin: BUY 1 BE @ $155.87
  TrendPenguin: SELL 1 GLD @ $462.93
  TrendPenguin: SELL 1 SLV @ $73.99
  TrendPenguin: BUY 1 LIT @ $73.03
  TrendPenguin: SELL 1 URTH @ $190.90

Bar 179:
  CarefulTrendPenguin: BUY 1 NOC @ $727.92
  RandomPenguin: SELL 1 NVDA @ $189.85
  RandomPenguin: BUY 1 AAPL @ $262.81
  RandomPenguin: SELL 1 PLTR @ $134.61
  RandomPenguin: BUY 1 BE @ $155.73
  RandomPenguin: BUY 1 MP @ $57.38
  RandomPenguin: BUY 1 TSLA @ $413.75
  RandomPenguin: SELL 1 NVO @ $47.46
  RandomPenguin: BUY 1 SLV @ $74.14
  RandomPenguin: SELL 1 COPX @ $87.35
  RandomPenguin2: SELL 1 NVDA @ $189.85
  RandomPenguin2: BUY 1 PLTR @ $134.88
  RandomPenguin2: SELL 1 AMD @ $204.29
  RandomPenguin2: BUY 1 PPLT @ $194.88
  RandomPenguin2: BUY 1 COPX @ $87.53
  RandomPenguin2: SELL 1 REMX @ $88.96
  TrendPenguin: BUY 1 NVDA @ $190.24
  TrendPenguin: BUY 1 PLTR @ $134.88
  TrendPenguin: BUY 1 AMD @ $204.70
  TrendPenguin: SELL 1 BE @ $155.41
  TrendPenguin: SELL 1 MP @ $57.27
  TrendPenguin: SELL 1 MSTR @ $133.64
  TrendPenguin: BUY 1 MSFT @ $400.06
  TrendPenguin: SELL 1 NOC @ $726.46
  TrendPenguin: SELL 1 NVO @ $47.46
  TrendPenguin: BUY 1 SLV @ $74.14
  TrendPenguin: SELL 1 LIT @ $72.87
  TrendPenguin: BUY 1 URTH @ $191.29
  TrendPenguin: SELL 1 REMX @ $88.96
  Volatility Breakout: SELL 1 LMT @ $658.76

Bar 180:
  BreakoutPenguin: SELL 1 SLV @ $73.80
  CarefulTrendPenguin: SELL 1 BE @ $154.90
  CarefulTrendPenguin: SELL 2 MSTR @ $133.26
  CarefulTrendPenguin: SELL 3 LMT @ $658.04
  CarefulTrendPenguin: BUY 1 NVO @ $47.60
  MeanReversionPenguin: BUY 1 SLV @ $73.94
  RandomPenguin: SELL 1 NVDA @ $189.77
  RandomPenguin: BUY 1 AAPL @ $262.75
  RandomPenguin: SELL 1 BE @ $154.90
  RandomPenguin: SELL 1 TSLA @ $412.82
  RandomPenguin: SELL 1 SLV @ $73.80
  RandomPenguin: BUY 1 COPX @ $87.39
  RandomPenguin: SELL 1 PICK @ $60.65
  RandomPenguin2: SELL 1 NVO @ $47.50
  RandomPenguin2: SELL 1 PPLT @ $194.24
  RandomPenguin2: BUY 1 SIL @ $103.73
  RandomPenguin2: BUY 1 REMX @ $89.25
  RSI Mean Reversion: BUY 1 SLV @ $73.94
  TrendPenguin: SELL 1 NVDA @ $189.77
  TrendPenguin: SELL 1 PLTR @ $134.58
  TrendPenguin: SELL 1 AMD @ $203.88
  TrendPenguin: SELL 1 BE @ $154.90
